27|2003-05-21|2003-05-29|2003-05-25|10124|Shipped|25|93|2325.0|9|S24_2887|1952 Citroen-15CV|1:24|Precision crafted hand-assembled 1:18 scale reprod|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
28|2004-11-29|2004-12-05|2004-11-30|10346|Shipped|24|117|2808.0|5|S24_2887|1952 Citroen-15CV|1:24|Precision crafted hand-assembled 1:18 scale reprod|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
29|2004-08-06|2004-08-16|2004-08-09|10278|Shipped|31|37|1147.0|8|S24_2972|1982 Lamborghini Diablo|1:24|This replica features opening doors, superb detail|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
30|2003-05-21|2003-05-29|2003-05-25|10124|Shipped|49|76|3724.0|11|S24_3191|1969 Chevrolet Camaro Z28|1:24|1969 Z/28 Chevy Camaro 1:24 scale replica. The ope|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
31|2004-11-29|2004-12-05|2004-11-30|10346|Shipped|24|80|1920.0|2|S24_3191|1969 Chevrolet Camaro Z28|1:24|1969 Z/28 Chevy Camaro 1:24 scale replica. The ope|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
32|2003-05-21|2003-05-29|2003-05-25|10124|Shipped|43|101|4343.0|13|S24_3432|2002 Chevy Corvette|1:24|The operating parts of this limited edition Diecas|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
33|2004-11-29|2004-12-05|2004-11-30|10346|Shipped|26|103|2678.0|6|S24_3432|2002 Chevy Corvette|1:24|The operating parts of this limited edition Diecas|Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
34|2004-08-06|2004-08-16|2004-08-09|10278|Shipped|25|136|3400.0|9|S24_3856|1956 Porsche 356A Coupe|1:18|Features include: Turnable front wheels; steering |Classic Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
35|2003-05-21|2003-05-29|2003-05-25|10124|Shipped|46|36|1656.0|4|S24_3969|1936 Mercedes Benz 500k Roadster|1:24|This model features grille-mounted chrome horn, li|Vintage Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
36|2004-11-29|2004-12-05|2004-11-30|10346|Shipped|22|38|836.0|4|S24_3969|1936 Mercedes Benz 500k Roadster|1:24|This model features grille-mounted chrome horn, li|Vintage Cars|112|Signal Gift Stores|Las Vegas|NV|USA|Firman
37|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|37|80|2960.0|1|S10_1678|1969 Harley Davidson Ultimate Chopper|1:10|This replica features working kickstand, front sus|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
38|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|30|188|5640.0|1|S10_1949|1952 Alpine Renault 1300|1:10|Turnable front wheels; steering function; detailed|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
39|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|29|118|3422.0|3|S10_2016|1996 Moto Guzzi 1100i|1:10|Official Moto Guzzi logos and insignias, saddle ba|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
40|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|47|110|5170.0|4|S10_2016|1996 Moto Guzzi 1100i|1:10|Official Moto Guzzi logos and insignias, saddle ba|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
41|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|46|158|7268.0|2|S10_4698|2003 Harley-Davidson Eagle Drag Bike|1:10|Model features, official Harley Davidson logos and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
42|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|49|189|9261.0|3|S10_4698|2003 Harley-Davidson Eagle Drag Bike|1:10|Model features, official Harley Davidson logos and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
43|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|27|132|3564.0|2|S10_4962|1962 LanciaA Delta 16V|1:10|Features include: Turnable front wheels; steering |Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
44|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|29|132|3828.0|3|S12_1666|1958 Setra Bus|1:12|Model features 30 windows, skylights & glare resis|Trucks and Buses|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
45|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|42|113|4746.0|5|S18_1097|1940 Ford Pickup Truck|1:18|This model features soft rubber tires, working ste|Trucks and Buses|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
46|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|40|118|4720.0|2|S18_1129|1993 Mazda RX-7|1:18|This model features, opening hood, opening doors, |Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
47|2003-05-21|2003-05-27|2003-05-24|10125|Shipped|32|89|2848.0|1|S18_1342|1937 Lincoln Berline|1:18|Features opening engine cover, doors, trunk, and f|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
48|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|21|46|966.0|7|S18_1367|1936 Mercedes-Benz 500K Special Roadster|1:18|This 1:18 scale replica is constructed of heavy di|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
49|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|55|63|3465.0|1|S18_1889|1948 Porsche 356-A Roadster|1:18|This precision die-cast replica features opening d|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
50|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|22|115|2530.0|3|S18_1984|1995 Honda Civic|1:18|This model features, opening hood, opening doors, |Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
51|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|50|51|2550.0|8|S18_2432|1926 Ford Fire Engine|1:18|Gleaming red handsome appearance. Everything is he|Trucks and Buses|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
52|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|29|82|2378.0|8|S18_2581|P-51-D Mustang|1:72|Has retractable wheels and comes with a stand     |Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
53|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|47|67|3149.0|9|S18_2581|P-51-D Mustang|1:72|Has retractable wheels and comes with a stand     |Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
54|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|46|57|2622.0|4|S18_2625|1936 Harley Davidson El Knucklehead|1:18|Intricately detailed with chrome accents and trim,|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
55|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|28|58|1624.0|5|S18_2625|1936 Harley Davidson El Knucklehead|1:18|Intricately detailed with chrome accents and trim,|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
56|2003-05-21|2003-05-27|2003-05-24|10125|Shipped|34|138|4692.0|2|S18_2795|1928 Mercedes-Benz SSK|1:18|This 1:18 replica features grille-mounted chrome h|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
57|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|21|136|2856.0|6|S18_2795|1928 Mercedes-Benz SSK|1:18|This 1:18 replica features grille-mounted chrome h|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
58|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|48|84|4032.0|9|S18_2949|1913 Ford Model T Speedster|1:18|This 250 part reproduction includes moving handbra|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
59|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|34|60|2040.0|10|S18_2957|1934 Ford V8 Coupe|1:18|Chrome Trim, Chrome Grille, Opening Hood, Opening |Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
60|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|45|95|4275.0|11|S18_3136|18th Century Vintage Horse Carriage|1:18|Hand crafted diecast-like metal horse carriage is |Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
61|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|30|167|5010.0|4|S18_3232|1992 Ferrari 360 Spider red|1:18|his replica features opening doors, superb detail |Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
62|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|25|76|1900.0|5|S18_3278|1969 Dodge Super Bee|1:18|This replica features opening doors, superb detail|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
63|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|26|84|2184.0|12|S18_3320|1917 Maxwell Touring Car|1:18|Features Gold Trim, Full Size Spare Tire, Chrome T|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
64|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|55|136|7480.0|7|S18_3482|1976 Ford Gran Torino|1:18|"Highly detailed 1976 Ford Gran Torino ""Starsky and"|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
65|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|26|57|1482.0|8|S18_3782|1957 Vespa GS150|1:18|Features rotating wheels , working kick stand. Com|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
66|2004-11-29|2004-12-07|2004-11-30|10347|Shipped|45|115|5175.0|4|S18_4600|1940s Ford truck|1:18|This 1940s Ford Pick-Up truck is re-created in 1:1|Trucks and Buses|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
67|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|38|124|4712.0|11|S18_4721|1957 Corvette Convertible|1:18|1957 die cast Corvette Convertible in Roman Red wi|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
68|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|35|110|3850.0|1|S24_1578|1997 BMW R 1100 S|1:24|Detailed scale replica with working suspension and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
69|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|32|104|3328.0|2|S24_1578|1997 BMW R 1100 S|1:24|Detailed scale replica with working suspension and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
70|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|39|93|3627.0|10|S24_1785|1928 British Royal Navy Airplane|1:24|Official logos and insignias                      |Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
71|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|34|87|2958.0|11|S24_1785|1928 British Royal Navy Airplane|1:24|Official logos and insignias                      |Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
72|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|34|72|2448.0|5|S24_2000|1960 BSA Gold Star DBD34|1:24|Detailed scale replica with working suspension and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
73|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|38|60|2280.0|6|S24_2000|1960 BSA Gold Star DBD34|1:24|Detailed scale replica with working suspension and|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
74|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|39|30|1170.0|9|S24_2972|1982 Lamborghini Diablo|1:24|This replica features opening doors, superb detail|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
75|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|48|60|2880.0|10|S24_3371|1971 Alpine Renault 1600s|1:24|This 1971 Alpine Renault 1600s replica Features op|Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
76|2004-11-24|2004-12-01|2004-11-29|10342|Shipped|42|112|4704.0|6|S24_3856|1956 Porsche 356A Coupe|1:18|Features include: Turnable front wheels; steering |Classic Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
77|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|29|71|2059.0|9|S24_4278|1900s Vintage Tri-Plane|1:24|Hand crafted diecast-like metal Triplane is Re-cre|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
78|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|23|68|1564.0|10|S24_4278|1900s Vintage Tri-Plane|1:24|Hand crafted diecast-like metal Triplane is Re-cre|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
79|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|22|94|2068.0|6|S32_1374|1997 BMW F650 ST|1:32|Features official die-struck logos and baked ename|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
80|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|21|90|1890.0|7|S32_1374|1997 BMW F650 ST|1:32|Features official die-struck logos and baked ename|Motorcycles|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
81|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|29|68|1972.0|11|S32_4289|1928 Ford Phaeton Deluxe|1:32|This model features grille-mounted chrome horn, li|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
82|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|20|66|1320.0|12|S32_4289|1928 Ford Phaeton Deluxe|1:32|This model features grille-mounted chrome horn, li|Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
83|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|49|41|2009.0|12|S50_1341|1930 Buick Marquette Phaeton|1:50|Features opening trunk,  working steering system  |Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
84|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|41|41|1681.0|13|S50_1341|1930 Buick Marquette Phaeton|1:50|Features opening trunk,  working steering system  |Vintage Cars|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
85|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|47|91|4277.0|13|S700_1691|American Airlines: B767-300|1:700|Exact replia with official logos and insignias and|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
86|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|25|84|2100.0|14|S700_1691|American Airlines: B767-300|1:700|Exact replia with official logos and insignias and|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
87|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|24|81|1944.0|15|S700_2466|America West Airlines B757-200|1:700|Official logos and insignias. Working steering sys|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
88|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|24|106|2544.0|7|S700_2834|ATA: B757-300|1:700|Exact replia with official logos and insignias and|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
89|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|29|113|3277.0|8|S700_2834|ATA: B757-300|1:700|Exact replia with official logos and insignias and|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
90|2003-04-29|2003-05-08|2003-05-01|10120|Shipped|43|72|3096.0|14|S700_3167|F/A 18 Hornet 1/72|1:72|"10"" Wingspan with retractable landing gears.Comes "|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
91|2004-02-20|2004-02-29|2004-02-24|10223|Shipped|26|79|2054.0|15|S700_3167|F/A 18 Hornet 1/72|1:72|"10"" Wingspan with retractable landing gears.Comes "|Planes|114|Australian Collectors, Co.|Melbourne|Victoria|Australia|Firman
92|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|45|81|3645.0|1|S10_1678|1969 Harley Davidson Ultimate Chopper|1:10|This replica features working kickstand, front sus|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
93|2005-02-03|2005-02-10|2005-02-06|10375|Shipped|21|76|1596.0|12|S10_1678|1969 Harley Davidson Ultimate Chopper|1:10|This replica features working kickstand, front sus|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
94|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|22|115|2530.0|4|S10_2016|1996 Moto Guzzi 1100i|1:10|Official Moto Guzzi logos and insignias, saddle ba|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
95|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|36|154|5544.0|3|S10_4698|2003 Harley-Davidson Eagle Drag Bike|1:10|Model features, official Harley Davidson logos and|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
96|2005-05-31|2005-06-07||10425|In Process|38|131|4978.0|12|S10_4962|1962 LanciaA Delta 16V|1:10|Features include: Turnable front wheels; steering |Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
97|2005-02-03|2005-02-10|2005-02-06|10375|Shipped|45|184|8280.0|7|S12_1099|1968 Ford Mustang|1:12|Hood, doors and trunk all open to reveal highly de|Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
98|2005-02-03|2005-02-10|2005-02-06|10375|Shipped|49|150|7350.0|13|S12_2823|2002 Suzuki XREO|1:12|Official logos and insignias, saddle bags located |Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
99|2005-05-31|2005-06-07||10425|In Process|33|95|3135.0|4|S12_4473|1957 Chevy Pickup|1:12|"1:12 scale die-cast about 20"" long Hood opens, Rub"|Trucks and Buses|119|La Rochelle Gifts|Nantes||France|Firman
100|2005-05-31|2005-06-07||10425|In Process|28|147|4116.0|3|S18_2238|1998 Chrysler Plymouth Prowler|1:18|Turnable front wheels; steering function; detailed|Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
101|2005-05-31|2005-06-07||10425|In Process|38|117|4446.0|7|S18_2319|1964 Mercedes Tour Bus|1:18|Exact replica. 100+ parts. working steering system|Trucks and Buses|119|La Rochelle Gifts|Nantes||France|Firman
102|2005-05-31|2005-06-07||10425|In Process|19|48|912.0|10|S18_2432|1926 Ford Fire Engine|1:18|Gleaming red handsome appearance. Everything is he|Trucks and Buses|119|La Rochelle Gifts|Nantes||France|Firman
103|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|35|70|2450.0|9|S18_2581|P-51-D Mustang|1:72|Has retractable wheels and comes with a stand     |Planes|119|La Rochelle Gifts|Nantes||France|Firman
104|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|37|52|1924.0|5|S18_2625|1936 Harley Davidson El Knucklehead|1:18|Intricately detailed with chrome accents and trim,|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
105|2005-05-31|2005-06-07||10425|In Process|28|140|3920.0|8|S18_3232|1992 Ferrari 360 Spider red|1:18|his replica features opening doors, superb detail |Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
106|2004-10-29|2004-11-08|2004-10-30|10315|Shipped|36|78|2808.0|7|S18_4522|1904 Buick Runabout|1:18|Features opening trunk,  working steering system  |Vintage Cars|119|La Rochelle Gifts|Nantes||France|Firman
107|2005-05-31|2005-06-07||10425|In Process|38|107|4066.0|13|S18_4600|1940s Ford truck|1:18|This 1940s Ford Pick-Up truck is re-created in 1:1|Trucks and Buses|119|La Rochelle Gifts|Nantes||France|Firman
108|2005-05-31|2005-06-07||10425|In Process|55|53|2915.0|1|S24_1444|1970 Dodge Coronet|1:24|"1:24 scale die-cast about 18"" long doors open, hoo"|Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
109|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|21|105|2205.0|2|S24_1578|1997 BMW R 1100 S|1:24|Detailed scale replica with working suspension and|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
110|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|25|97|2425.0|11|S24_1785|1928 British Royal Navy Airplane|1:24|Official logos and insignias                      |Planes|119|La Rochelle Gifts|Nantes||France|Firman
111|2004-07-23|2004-08-02|2004-07-29|10275|Shipped|30|61|1830.0|6|S24_2000|1960 BSA Gold Star DBD34|1:24|Detailed scale replica with working suspension and|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
112|2005-02-03|2005-02-10|2005-02-06|10375|Shipped|23|67|1541.0|9|S24_2000|1960 BSA Gold Star DBD34|1:24|Detailed scale replica with working suspension and|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
113|2004-10-29|2004-11-08|2004-10-30|10315|Shipped|35|111|3885.0|6|S24_2011|18th century schooner|1:24|All wood with canvas sails. Many extras including |Ships|119|La Rochelle Gifts|Nantes||France|Firman
114|2005-05-31|2005-06-07||10425|In Process|49|127|6223.0|9|S24_2300|1962 Volkswagen Microbus|1:24|This 1:18 scale die cast replica of the 1962 Micro|Trucks and Buses|119|La Rochelle Gifts|Nantes||France|Firman
115|2005-02-03|2005-02-10|2005-02-06|10375|Shipped|20|60|1200.0|14|S24_2360|1982 Ducati 900 Monster|1:24|Features two-tone paint with chrome accents, super|Motorcycles|119|La Rochelle Gifts|Nantes||France|Firman
116|2005-05-31|2005-06-07||10425|In Process|31|31|961.0|5|S24_2840|1958 Chevy Corvette Limited Edition|1:24|The operating parts of this 1958 Chevy Corvette Li|Classic Cars|119|La Rochelle Gifts|Nantes||France|Firman
